base_price,competitor_price,demand,stock,is_holiday,target_price
426.77,411.86,0.61,45,0,418.24
424.18,440.92,0.35,115,0,427.09
184.45,200.1,0.56,30,0,189.69
116.7,100.38,0.77,94,0,121.04
224.93,214.54,0.55,128,0,217.78
129.6,149.1,0.78,15,1,158.72
415.61,408.69,0.0,110,0,384.33
436.8,440.49,0.3,187,0,423.4
362.04,370.06,0.78,72,1,411.35
497.61,481.31,0.64,184,0,474.73
327.7,341.7,0.72,199,0,346.85
98.62,97.76,0.72,19,0,112.39
488.96,487.93,0.96,182,0,505.43
419.03,400.69,0.89,173,0,428.26
119.26,138.35,0.5,71,0,127.29
214.17,219.81,0.23,153,0,192.5
473.71,474.9,0.47,52,0,469.63
394.94,403.02,0.74,74,1,451.1
188.26,183.06,0.27,172,0,168.44
486.19,481.31,0.46,163,0,463.32
274.69,258.94,0.4,157,1,278.69
253.44,272.87,0.34,165,0,249.55
378.72,364.14,0.94,168,0,383.9
286.37,270.81,0.42,180,0,267.06
328.99,336.91,0.65,3,0,343.83
442.36,445.44,0.72,177,0,459.0
316.75,302.68,0.39,155,0,297.88
118.15,115.46,0.35,47,0,117.04
276.12,264.15,0.53,21,0,273.83
422.89,434.23,0.54,0,0,445.97
196.56,192.32,0.48,43,0,194.34
282.33,285.55,0.54,32,0,286.15
328.07,321.74,0.59,148,0,323.44
305.1,299.16,0.44,171,0,293.64
456.08,451.41,0.51,164,1,466.33
138.6,136.25,0.37,97,0,138.44
421.67,426.93,0.34,24,0,418.39
161.33,175.98,0.44,178,0,160.79
133.18,115.56,0.26,196,0,114.61
152.05,158.71,0.48,110,0,156.47
159.87,163.79,0.34,139,0,161.17
267.48,262.79,0.46,131,0,261.33
298.98,299.8,0.54,194,1,305.25
481.91,463.85,0.54,171,0,464.08
428.97,420.84,0.23,49,0,392.78
105.48,106.22,0.36,170,0,104.3
71.14,88.26,0.24,42,0,67.06
51.88,58.7,0.28,110,0,51.83
310.83,291.72,0.85,66,1,346.5
483.42,468.01,0.24,147,0,447.93
354.9,356.77,0.49,113,0,358.28
246.67,251.78,0.7,52,0,252.82
378.61,378.2,0.58,192,0,370.02
131.4,143.37,0.74,91,0,142.91
284.85,267.57,0.32,125,0,281.58
112.99,109.63,0.06,86,0,99.67
334.76,345.52,0.72,172,0,345.12
477.17,492.36,0.38,63,0,483.74
315.06,332.61,0.27,145,0,294.88
262.28,264.42,0.22,114,1,255.33
262.86,244.59,0.57,90,0,259.33
305.33,317.18,0.64,76,0,307.05
460.38,442.82,0.79,27,0,485.22
52.91,52.76,0.7,172,0,47.06
107.87,110.82,0.32,151,0,107.12
212.74,197.76,0.65,152,0,204.42
309.7,325.33,0.24,146,1,309.44
183.09,173.32,0.31,79,0,177.62
187.89,190.09,0.4,133,0,184.22
424.19,411.29,0.68,17,0,434.17
415.34,395.89,0.65,190,1,415.15
182.09,172.73,0.63,68,0,179.93
348.36,355.52,0.11,12,0,339.46
143.78,129.1,0.22,8,0,128.85
456.45,437.44,0.72,163,0,466.87
157.58,167.9,0.34,55,1,170.7
411.69,395.04,0.72,156,0,422.48
394.64,402.3,0.48,129,1,418.32
334.41,343.45,0.58,194,0,324.69
340.35,350.16,0.4,125,0,346.12
459.16,453.97,0.22,182,0,407.43
345.97,351.64,0.45,178,0,333.73
413.97,428.99,0.59,190,1,429.73
403.29,394.24,0.41,182,0,387.91
279.76,264.55,0.68,27,1,294.48
111.79,129.88,0.74,58,1,136.38
190.81,205.15,0.25,136,1,192.35
86.88,92.76,0.79,103,1,104.68
147.97,131.5,0.77,86,0,156.75
297.01,284.58,0.52,126,0,296.21
491.56,508.86,0.86,174,0,515.62
351.96,359.84,0.67,23,0,355.44
187.84,180.88,0.44,78,1,198.06
334.12,324.94,0.7,95,0,336.32
460.18,449.04,0.35,33,0,455.41
204.84,205.66,0.7,158,0,210.7
78.41,74.28,0.47,129,0,78.8
317.91,314.52,0.78,34,1,362.27
353.1,338.59,0.42,79,0,351.27
280.79,273.63,0.66,15,0,289.18
265.42,279.9,0.48,65,0,273.91
429.75,439.44,0.53,192,0,419.67
188.47,178.15,0.44,26,0,186.59
373.42,357.85,0.75,112,0,396.65
279.0,293.46,0.41,150,0,278.66
290.74,272.24,0.38,6,0,292.85
292.28,311.96,0.7,51,1,334.32
290.6,304.95,0.56,183,1,298.56
422.39,402.41,0.48,64,1,436.42
291.91,279.31,0.36,59,0,286.9
444.16,460.37,0.48,156,0,433.85
428.0,421.57,0.73,109,1,484.57
177.62,170.67,0.26,34,0,158.53
439.09,423.84,0.48,20,1,455.79
434.27,414.8,0.24,79,0,401.4
276.11,256.68,0.52,161,0,259.55
295.05,281.45,1.0,146,0,308.56
251.24,264.43,0.3,128,0,238.08
89.35,84.45,0.85,44,0,98.64
144.45,134.89,0.66,184,0,136.57
423.12,423.44,0.59,37,0,425.97
204.17,209.27,0.42,168,0,201.01
421.67,429.54,0.43,42,0,422.38
191.17,196.59,0.31,157,1,195.09
109.52,97.39,0.42,190,0,102.69
469.83,473.29,0.82,27,0,503.45
410.42,397.63,0.53,35,0,405.72
139.71,136.2,0.53,73,0,137.26
89.18,77.27,0.35,87,0,83.59
90.39,106.82,0.5,61,1,98.81
100.17,102.99,0.46,93,0,103.43
296.0,311.38,0.81,17,0,330.75
319.72,307.77,0.98,13,0,349.21
478.43,487.95,0.69,8,0,498.02
147.46,162.37,0.55,89,1,159.43
203.96,222.42,0.38,193,1,213.75
184.65,181.89,0.0,183,0,164.42
431.81,426.34,0.78,143,0,462.85
250.68,231.48,0.64,117,0,244.42
387.03,381.31,0.27,77,0,355.27
181.36,191.3,0.6,44,0,180.4
289.11,284.94,0.75,48,1,326.16
368.28,358.36,0.59,97,0,365.41
242.94,225.1,0.49,22,0,233.97
382.18,396.45,0.48,45,0,388.77
396.39,415.4,0.13,133,0,371.13
98.67,112.35,0.67,116,0,102.51
434.55,428.15,0.61,10,0,451.11
382.94,394.5,0.59,8,0,396.78
145.29,126.95,0.63,71,1,150.31
187.82,178.42,0.12,9,1,187.99
166.51,148.62,0.38,189,1,163.99
75.79,62.77,0.57,97,0,73.06
486.42,495.52,0.52,97,0,487.43
269.25,250.24,0.52,139,0,263.83
200.5,201.27,0.61,7,0,206.6
278.01,292.25,0.39,85,0,280.75
469.79,486.7,0.09,165,1,453.3
192.2,206.29,0.51,189,0,190.23
383.3,382.7,0.98,125,0,409.7
402.35,412.36,0.58,95,1,424.03
164.91,178.03,0.53,24,0,164.21
73.73,87.1,0.49,30,0,77.12
429.8,420.29,0.4,34,1,449.48
344.2,338.21,0.48,71,0,341.07
94.77,105.44,0.56,39,0,101.45
358.33,349.93,0.7,185,0,364.92
193.12,210.1,0.5,56,0,194.86
78.75,71.44,0.36,2,1,84.53
281.63,265.62,0.77,1,0,306.33
432.93,426.76,0.17,150,0,403.44
232.89,248.08,0.65,76,0,235.61
430.24,429.29,0.56,6,0,446.78
185.43,172.8,0.47,10,0,192.58
497.98,495.99,0.82,167,0,517.59
203.84,223.27,0.58,105,0,209.13
417.49,432.9,0.59,8,0,440.86
224.59,237.77,0.28,41,0,214.11
146.82,151.92,0.78,100,1,164.72
409.1,418.64,0.47,50,0,416.51
463.33,445.21,0.38,35,1,482.62
410.83,408.21,0.46,162,0,397.2
173.29,177.02,0.55,92,0,173.86
384.07,373.2,0.47,0,0,392.8
229.99,212.29,0.44,162,0,218.37
57.5,51.06,0.63,129,1,55.09
408.83,409.15,0.18,110,1,400.12
275.88,292.27,0.62,110,0,280.23
472.49,464.29,0.83,157,1,514.54
87.45,101.97,0.35,54,0,94.07
443.31,432.13,0.49,180,0,427.67
190.12,186.19,0.75,146,0,199.18
108.08,100.0,0.5,51,1,108.72
54.29,37.31,0.73,54,1,56.2
130.62,146.27,0.41,137,0,133.84
367.53,368.39,0.76,48,0,396.26
110.5,109.2,0.63,188,1,111.69
180.61,183.09,0.55,189,0,175.39
264.64,260.21,0.32,5,1,290.99
269.33,287.15,0.51,24,1,286.19
310.92,302.23,0.37,92,1,327.82
314.43,327.26,0.29,152,0,286.47
166.46,159.11,0.07,108,1,160.71
370.8,366.51,0.34,80,0,373.89
355.87,358.67,0.25,41,1,350.11
56.39,46.69,0.87,16,0,63.27
480.13,469.6,0.4,38,0,473.66
489.86,503.99,1.0,195,0,511.48
281.83,301.44,0.49,11,0,301.09
417.74,398.28,0.54,26,0,415.0
157.23,146.21,0.08,128,0,139.35
133.43,120.72,0.74,159,0,137.46
112.75,115.52,0.51,171,0,113.9
347.0,342.55,0.42,136,1,362.53
485.03,503.36,0.38,132,0,492.43
426.85,419.77,0.39,47,0,420.24
72.18,67.63,0.35,0,0,68.82
476.83,485.28,0.8,107,1,539.54
356.58,365.22,0.52,118,0,359.09
493.92,485.05,0.82,69,1,555.86
147.91,133.27,0.32,73,0,139.21
267.6,256.4,0.61,137,0,261.63
146.09,142.54,0.43,136,0,143.69
225.91,244.97,0.27,107,0,211.73
385.97,366.48,0.32,5,0,391.76
77.41,85.47,0.5,51,0,83.49
249.88,235.36,0.48,66,0,244.99
377.16,384.88,0.72,119,0,404.84
244.04,246.82,0.82,34,0,260.3
310.69,326.25,0.89,161,0,320.42
252.17,244.03,0.71,69,0,267.42
195.26,185.59,0.28,144,0,175.33
186.86,191.7,0.48,165,1,194.39
101.28,107.04,0.56,51,0,106.08
163.31,176.26,0.74,117,0,177.98
181.69,183.51,0.58,81,0,178.27
313.27,312.81,0.35,1,0,323.77
98.02,104.0,0.53,23,0,97.97
329.68,318.48,0.54,6,0,335.46
223.28,241.0,0.72,153,0,236.35
469.56,483.88,0.57,178,0,457.06
405.09,409.21,0.15,65,0,381.19
340.84,346.73,0.29,98,0,316.3
395.54,405.62,0.23,129,1,392.83
256.7,238.91,0.58,1,0,263.19
476.1,467.1,0.63,69,1,504.87
347.81,360.49,0.47,89,0,349.3
192.05,177.06,0.44,164,0,182.99
487.76,507.08,0.52,148,1,523.24
275.47,278.38,0.35,198,0,262.72
460.0,472.82,0.1,191,0,417.3
322.59,327.86,1.0,93,0,347.58
133.97,121.49,0.66,117,0,134.7
228.47,213.46,0.3,158,1,226.39
207.33,211.18,0.51,89,0,206.09
427.28,435.9,0.63,41,0,426.13
108.44,115.48,0.56,116,0,106.32
280.78,274.51,0.7,57,0,281.71
366.47,379.85,0.17,149,0,348.34
178.76,184.38,0.54,115,1,187.56
405.02,416.0,0.48,191,0,398.28
145.27,131.04,0.5,15,0,143.62
452.78,455.74,0.82,10,1,532.02
460.23,477.36,0.17,48,1,452.39
345.45,361.73,0.44,198,0,338.7
357.79,345.4,0.0,34,0,324.96
114.74,98.93,0.86,57,0,114.1
240.57,238.66,0.64,99,0,244.23
419.66,413.82,0.6,168,0,400.52
148.24,130.42,0.45,187,0,141.03
496.23,482.78,0.25,175,0,446.63
493.52,500.99,0.65,40,0,499.86
222.28,227.5,0.37,134,0,219.63
308.04,291.98,0.64,68,1,322.85
163.78,146.47,0.48,8,0,159.35
123.15,117.13,0.71,78,0,131.24
115.74,128.66,0.37,74,0,118.67
318.22,302.52,0.66,56,0,311.16
348.29,366.9,0.39,36,0,356.57
333.58,353.12,0.4,32,0,335.44
172.27,184.91,0.46,184,0,165.96
229.74,226.5,0.87,43,0,240.4
58.34,44.08,0.53,171,0,52.83
467.94,467.81,0.46,43,0,472.74
212.36,222.48,0.74,29,0,228.88
290.66,310.51,0.77,52,0,315.86
450.96,463.5,0.48,193,0,443.04
119.49,124.56,0.51,180,0,113.94
381.22,374.02,0.45,7,1,419.41
136.56,145.25,0.25,127,0,124.69
58.99,62.45,0.76,189,0,58.88
387.74,397.6,0.27,71,0,364.84
423.47,420.1,0.42,21,0,417.75
293.56,275.67,0.44,25,0,293.15
266.08,265.52,0.53,165,0,260.29
457.0,437.03,0.82,73,0,480.18
162.65,175.92,0.64,5,0,176.68
336.69,352.64,0.27,88,0,317.37
400.09,388.91,0.47,78,0,400.27
470.11,487.42,0.44,119,1,500.22
334.0,342.6,0.31,102,0,341.2
484.02,475.6,0.59,91,0,485.42
85.38,78.62,0.5,172,0,77.57
289.99,309.83,0.59,142,0,293.28
58.84,74.02,0.58,191,0,59.33
170.99,190.9,0.45,28,0,179.86
327.33,309.13,0.71,66,0,348.77
330.68,316.05,0.51,43,0,330.27
458.49,441.99,0.27,130,1,447.47
140.41,152.61,0.41,10,0,149.66
219.65,238.25,0.65,166,0,212.71
482.17,463.95,0.64,102,0,475.12
478.99,495.12,0.52,19,0,496.32
358.0,358.12,0.48,66,0,354.76
442.58,447.1,0.82,152,0,459.31
393.14,396.54,0.56,158,0,382.75
439.9,440.74,0.32,15,0,454.73
433.98,448.22,0.62,136,0,433.41
327.28,345.72,0.43,14,0,345.66
156.06,164.6,0.55,59,0,158.13
102.64,100.77,0.7,13,0,109.01
136.25,135.23,0.22,92,0,129.89
271.84,270.72,0.23,150,0,248.03
299.38,302.9,0.53,18,0,313.86
268.92,262.28,0.55,195,1,274.55
97.82,108.96,0.46,112,0,99.39
294.85,296.92,0.25,11,0,285.84
197.94,189.07,0.5,26,0,192.34
369.18,350.03,0.23,2,0,347.08
375.25,393.06,0.53,25,1,403.44
132.6,145.44,0.66,30,0,140.51
106.99,94.13,0.33,23,1,113.89
219.32,236.25,0.5,81,0,228.54
272.09,270.24,0.21,91,0,257.49
411.02,422.49,0.53,99,0,410.62
314.66,321.34,0.56,106,0,311.84
96.05,92.47,0.46,49,0,98.47
289.78,288.63,0.56,49,0,288.47
497.11,484.11,0.4,107,0,488.71
78.31,65.8,0.36,85,0,78.79
57.13,66.33,0.58,68,0,59.78
233.33,252.8,0.53,80,1,252.36
287.15,289.62,0.4,99,0,286.21
375.38,375.69,0.3,141,0,378.5
404.62,396.5,0.5,5,0,412.27
95.42,83.38,0.31,17,1,97.86
82.64,90.77,0.57,150,1,89.92
168.2,178.89,0.49,23,0,175.3
361.63,351.37,0.66,99,0,361.59
119.04,113.7,0.29,6,0,109.76
215.02,199.26,0.43,52,0,215.15
401.31,396.92,0.67,66,0,398.83
487.44,473.8,0.53,123,0,487.01
452.29,469.08,0.52,57,0,456.48
126.14,113.64,0.32,24,0,118.25
258.71,245.67,0.72,27,0,276.28
146.96,131.78,0.06,29,0,129.02
257.92,274.04,0.64,122,0,267.04
79.53,81.51,0.44,182,0,78.56
323.06,337.04,0.78,154,0,336.27
250.0,235.66,0.54,16,0,259.11
253.5,239.21,0.6,180,1,255.81
182.21,189.09,0.47,173,0,176.01
402.32,400.02,0.81,37,0,429.83
56.08,50.6,0.48,78,1,56.19
285.91,292.74,0.31,187,0,278.58
191.55,174.93,0.31,5,0,193.37
295.59,289.96,0.48,11,1,319.0
490.51,485.97,0.61,163,0,469.41
385.14,371.87,0.47,29,0,377.21
352.41,357.83,0.23,86,0,325.1
173.15,192.35,0.82,102,0,186.41
306.15,322.98,0.65,89,0,310.78
475.26,482.2,0.49,144,0,478.64
165.61,177.64,0.35,142,0,169.26
423.59,430.15,0.6,111,0,425.82
373.15,376.4,0.46,121,1,396.02
288.52,269.64,0.45,165,0,277.68
169.75,183.08,0.18,85,0,161.0
387.57,395.31,0.09,150,1,381.7
296.95,308.8,0.5,113,1,312.73
449.87,443.03,0.53,104,0,444.9
142.35,129.93,0.1,78,0,127.91
223.5,240.12,0.51,121,1,237.37
201.36,204.83,0.82,61,0,215.36
402.98,402.7,0.61,137,1,425.62
398.59,401.08,0.34,132,0,403.88
443.38,451.69,0.3,19,0,462.34
292.64,311.39,0.67,103,0,296.14
321.76,303.75,1.0,117,0,337.94
68.49,62.38,0.5,43,0,70.49
476.69,476.16,0.66,186,0,464.31
376.84,365.62,0.59,10,0,391.35
371.28,388.27,0.29,181,0,340.97
333.44,327.83,0.51,63,0,328.71
271.1,289.12,0.25,176,0,244.65
367.69,357.22,0.12,48,1,353.65
217.33,198.36,0.64,93,0,216.47
428.5,409.94,0.36,34,1,449.64
461.81,475.99,0.43,79,1,487.23
90.89,105.08,0.53,189,1,99.08
491.34,477.57,0.36,193,1,497.91
458.49,467.68,0.37,123,1,485.57
428.73,430.91,0.66,156,0,416.52
330.54,349.36,0.26,56,1,327.39
272.67,256.12,0.53,17,0,279.75
192.78,192.13,1.0,192,0,201.27
370.86,365.51,0.3,85,0,367.81
363.66,366.06,0.39,88,0,364.87
253.56,240.34,0.54,15,0,257.23
466.51,466.63,0.51,18,1,512.7
88.98,95.75,0.34,32,0,88.51
210.31,197.4,0.01,66,0,195.26
387.05,377.94,0.43,170,0,371.11
318.38,313.02,0.4,184,0,301.79
108.08,109.55,0.46,22,0,109.58
75.69,82.61,0.58,177,0,72.11
217.07,217.14,0.39,197,0,209.9
418.26,405.13,0.57,165,0,400.24
364.79,361.27,0.58,145,1,379.85
255.39,259.77,0.33,9,0,268.2
407.36,407.14,0.44,14,0,423.8
135.3,150.99,0.6,70,0,139.39
233.93,231.09,0.63,70,0,229.43
183.28,186.17,1.0,0,1,214.77
408.18,400.41,0.76,125,0,437.5
160.86,143.39,0.41,94,0,156.69
285.42,300.4,0.57,162,0,281.87
57.26,52.16,0.6,155,0,50.8
409.53,421.65,0.17,159,0,374.01
347.84,342.06,0.37,121,0,344.15
61.19,41.34,0.4,109,1,62.96
295.29,301.75,0.22,167,0,267.24
247.4,236.13,0.6,6,0,253.59
449.08,464.63,0.34,164,0,438.78
403.96,384.65,0.73,19,0,437.11
237.49,223.69,0.53,36,0,237.78
51.72,41.25,0.54,124,0,52.4
245.25,255.15,0.31,184,0,235.78
283.24,286.74,0.42,161,1,287.32
176.2,162.59,0.42,69,0,176.85
294.81,297.21,0.98,7,0,323.65
441.51,446.96,0.59,50,0,445.51
254.04,273.61,0.47,38,0,260.9
173.49,169.49,0.4,86,1,185.05
432.76,434.78,0.39,64,0,435.25
166.91,157.09,0.68,22,0,159.94
287.07,269.35,0.45,98,0,284.64
418.15,436.46,0.43,7,0,436.44
398.3,380.38,0.28,131,0,369.4
318.93,331.3,0.49,33,1,345.16
146.87,159.32,0.38,0,0,160.06
90.05,90.52,0.38,7,1,97.27
225.63,209.87,0.26,147,1,213.15
104.52,87.94,0.7,109,0,98.71
251.98,255.94,0.72,157,1,277.15
216.63,205.68,0.2,88,1,204.88
289.56,281.7,0.26,143,0,264.57
242.38,251.69,0.42,159,0,240.25
245.61,233.32,0.62,155,0,228.42
83.81,85.23,0.37,125,1,93.24
143.09,137.42,0.51,168,1,148.3
222.61,222.27,0.26,53,0,203.08
410.69,411.87,0.9,199,0,425.42
168.13,150.22,0.46,144,1,170.94
456.5,439.29,0.25,179,0,409.11
326.91,323.38,0.8,171,1,352.0
432.73,447.84,0.9,3,0,486.2
337.16,329.99,0.63,76,0,331.6
74.06,71.88,0.52,65,0,71.51
415.39,430.07,0.38,124,0,415.52
180.67,195.96,0.59,46,0,187.78
263.2,261.07,0.35,2,0,275.65
338.57,335.12,0.32,48,0,336.53
479.17,484.85,0.21,91,0,450.76
212.98,219.4,0.22,45,0,201.42
432.43,424.13,0.47,156,0,418.08
397.06,378.61,0.53,71,0,389.78
262.66,277.76,0.22,60,0,245.38
63.98,81.86,0.34,101,0,73.31
232.02,230.25,0.34,9,0,240.82
67.46,54.93,0.6,56,0,62.16
426.15,410.2,0.63,157,0,403.95
412.66,403.84,0.5,143,0,405.8
210.38,220.29,0.22,37,0,196.72
436.44,444.46,0.35,43,1,462.12
118.5,125.17,0.47,9,0,126.01
254.4,268.93,0.62,10,0,264.17
469.69,465.01,0.19,115,0,438.36
110.97,108.88,0.39,146,0,110.25
103.89,115.99,0.68,13,0,110.19
257.05,237.66,0.4,151,0,240.62
224.64,214.34,0.16,73,0,204.48
244.6,249.52,0.5,64,0,250.29
443.49,446.33,0.34,102,0,446.99
244.75,244.11,0.74,14,0,276.06
266.89,277.13,0.81,64,0,287.22
316.62,330.04,0.21,30,0,300.12
287.62,306.4,0.64,155,0,287.37
233.62,221.27,0.68,67,0,225.02
365.46,349.99,0.51,108,0,361.15
445.76,442.16,0.34,56,0,449.13
177.2,175.64,0.49,69,0,179.37
52.29,69.0,0.67,34,0,60.05
169.17,186.51,0.65,162,0,172.36
277.55,260.63,0.71,155,1,301.36
171.66,184.57,0.24,106,0,165.82
179.47,188.96,0.0,122,0,166.08
390.31,381.34,0.5,12,1,422.69
413.48,407.74,0.38,99,0,409.1
234.3,245.51,0.91,92,0,253.84
262.11,249.15,0.41,199,0,248.91
277.22,264.28,0.37,102,1,286.49
151.05,149.67,0.68,174,0,145.54
100.67,118.03,0.32,29,0,105.27
392.14,388.95,0.58,26,0,393.33
471.97,488.46,0.6,78,0,473.23
186.02,201.83,0.47,92,0,188.61
449.42,444.14,0.49,130,0,444.48
389.16,407.88,0.82,164,0,408.72
438.25,424.76,0.67,119,0,433.6
424.94,442.12,0.23,80,0,395.79
374.17,371.95,0.83,138,0,402.86
233.96,227.03,0.44,90,0,231.73
209.75,202.58,0.53,35,0,204.07
63.38,46.25,0.34,140,0,59.3
306.64,288.78,0.88,58,1,341.91
421.18,435.44,0.11,133,0,395.9
122.32,141.45,0.64,48,0,126.55
484.8,496.87,0.21,60,1,474.32
461.18,474.5,0.68,56,0,464.2
118.16,115.83,0.35,147,0,122.35
67.68,73.88,0.67,64,0,73.22
154.66,158.96,0.24,50,0,142.27
382.17,369.73,0.41,45,0,378.97
134.77,117.02,0.51,181,0,124.62
280.66,271.37,0.27,104,0,259.98
399.8,402.07,0.54,80,1,419.84
443.91,452.09,0.39,192,0,429.73
137.55,146.81,0.53,188,0,137.45
283.62,275.55,0.48,125,0,277.41
85.41,86.51,0.81,136,0,91.74
400.08,413.73,0.16,1,0,387.02
92.63,111.67,0.38,127,0,95.17
315.18,317.58,0.17,180,0,280.53
452.77,460.21,0.63,117,0,455.85
280.93,280.75,0.85,182,0,285.62
245.2,239.43,0.11,51,0,224.35
131.81,115.25,0.53,9,0,130.9
134.61,140.73,0.54,78,0,134.54
348.68,355.31,0.27,17,0,334.08
244.25,256.95,0.51,28,0,243.41
460.32,471.33,0.74,13,0,518.12
397.44,411.14,0.37,170,0,391.56
256.39,263.47,0.6,10,1,287.55
323.49,319.68,0.35,176,1,329.35
68.06,84.11,0.33,96,0,76.24
342.85,347.42,0.7,197,0,350.23
312.16,320.11,0.39,51,0,309.67
442.2,440.07,0.32,155,0,428.25
162.33,177.44,0.42,68,1,179.79
470.0,484.35,0.32,187,1,478.64
82.66,96.67,0.6,124,0,87.29
424.8,409.81,0.53,25,0,417.84
447.68,450.14,0.29,199,1,429.37
60.16,44.67,0.74,41,0,62.59
75.37,70.15,0.58,136,0,78.4
468.99,480.57,0.31,140,0,470.19
222.87,236.31,0.69,149,0,230.31
365.58,377.14,0.28,8,0,358.72
397.3,394.02,0.16,69,0,365.89
473.82,477.97,0.53,183,0,458.13
333.76,331.75,0.32,154,0,321.76
414.77,424.19,0.35,32,0,416.52
203.91,217.2,0.57,56,1,214.69
215.23,216.92,0.59,191,0,205.44
469.64,469.17,0.37,58,0,471.22
227.45,207.5,0.52,44,0,223.78
284.84,267.81,0.29,5,1,279.31
432.58,452.48,0.52,135,0,443.52
176.48,183.2,0.53,81,0,176.62
461.5,475.12,0.59,37,1,492.46
183.12,198.65,0.61,159,0,178.82
251.78,244.6,0.72,4,0,279.24
206.28,213.52,0.46,183,1,211.61
455.53,465.56,1.0,45,1,520.16
69.73,62.8,0.44,188,0,60.45
252.51,245.82,0.17,60,0,234.23
103.95,103.29,0.42,179,0,95.84
116.35,99.28,0.62,11,0,117.0
264.65,270.34,0.65,6,0,279.03
184.56,177.22,0.48,65,1,191.84
394.2,381.18,0.51,46,1,412.64
282.93,286.05,0.51,162,0,276.36
274.66,265.55,0.64,170,0,260.38
427.03,409.92,0.43,35,0,418.17
257.87,271.66,0.61,163,0,255.09
94.99,76.34,0.86,82,0,98.67
291.82,305.45,0.61,52,0,295.28
175.76,179.04,0.34,188,1,180.48
468.87,449.09,0.59,21,0,467.22
74.65,71.52,0.43,187,0,67.51
50.36,62.76,0.87,79,1,61.34
282.4,291.48,0.26,43,0,267.72
185.55,184.09,0.56,168,0,174.08
56.18,73.04,0.47,163,0,58.52
161.24,171.18,0.29,88,1,164.98
138.4,142.95,0.46,187,1,147.11
287.53,299.04,0.35,184,0,279.3
261.49,275.81,0.59,162,0,255.04
411.49,427.38,0.46,140,1,440.62
179.73,185.27,0.3,150,0,173.06
60.98,64.23,0.29,146,0,62.23
321.61,338.97,0.41,197,0,312.9
168.56,150.08,0.43,23,0,164.72
193.26,188.51,0.74,153,0,193.49
96.53,93.79,0.5,55,0,96.57
330.97,337.1,0.54,17,0,343.51
377.41,375.48,0.37,93,1,394.81
246.59,242.28,0.3,131,0,245.58
347.85,336.14,0.45,85,0,343.17
441.09,443.83,0.35,129,0,445.34
152.81,167.47,0.48,145,0,152.35
186.45,194.37,0.37,164,0,181.4
154.11,139.56,0.69,106,0,147.64
56.53,59.53,0.16,107,0,51.93
211.03,191.37,0.24,7,0,199.5
197.95,202.38,0.21,133,0,184.99
297.33,312.84,0.43,30,0,304.3
222.71,240.5,1.0,154,1,247.51
270.78,284.73,0.36,124,1,289.12
236.95,233.27,0.72,76,0,247.88
189.3,180.99,0.36,91,0,190.62
235.81,237.31,0.66,86,0,237.7
98.63,96.08,0.28,94,0,86.76
473.18,463.61,0.38,141,0,468.55
489.84,471.33,0.6,160,0,467.24
313.37,307.74,0.05,9,0,296.71
115.3,131.47,0.42,172,0,118.4
469.36,460.52,0.38,130,1,497.13
445.97,465.96,0.53,170,0,440.15
191.72,176.88,0.98,132,0,202.57
321.86,339.29,0.35,36,1,346.48
122.74,138.97,0.26,120,0,114.2
171.73,183.92,0.51,196,0,171.26
148.88,146.42,0.63,162,0,144.53
111.64,119.12,0.63,148,0,112.03
102.56,93.49,0.46,152,0,98.12
93.09,109.99,0.21,22,0,94.21
165.81,173.55,0.91,162,0,172.38
185.22,197.35,0.34,137,0,185.92
162.43,155.89,0.27,114,0,152.36
152.43,153.41,0.95,69,0,164.51
220.19,231.95,0.35,9,0,226.95
255.62,273.31,0.68,25,0,260.44
95.34,103.64,0.69,0,0,98.0
339.25,332.36,0.62,38,0,334.75
476.89,463.68,0.08,144,0,436.96
108.45,117.07,0.45,65,0,114.37
162.48,166.86,0.14,92,1,159.23
399.96,409.51,0.74,35,0,435.32
378.36,360.44,0.92,5,0,412.23
461.05,457.42,0.22,187,0,414.01
417.3,436.83,0.4,67,1,451.15
242.56,230.46,0.47,89,0,238.93
187.35,206.3,0.31,18,0,197.72
422.06,425.86,0.85,111,0,454.04
103.07,109.27,0.43,136,0,105.54
263.88,275.51,0.6,85,0,266.33
483.72,485.28,0.37,60,0,482.93
477.92,458.81,0.43,190,0,458.28
214.66,204.33,0.29,122,1,210.31
131.56,140.04,0.62,163,0,131.28
307.42,306.63,0.86,80,0,327.34
73.52,80.94,0.49,98,1,81.06
342.89,330.85,0.65,184,0,324.64
378.73,360.34,0.26,24,1,363.74
50.82,39.77,0.21,188,0,40.99
443.03,438.83,0.52,36,0,439.07
207.83,218.14,0.85,79,0,222.39
233.33,250.81,0.65,12,0,249.45
245.85,263.73,0.71,127,0,271.03
57.13,59.44,0.48,144,0,53.88
359.89,379.04,0.56,181,0,350.53
203.84,190.57,0.53,24,0,196.12
315.2,316.2,0.45,120,0,311.61
249.24,239.37,0.22,68,0,224.33
52.39,45.51,0.75,61,0,55.69
147.26,150.9,0.67,190,0,146.11
411.35,420.0,0.37,191,1,418.95
491.46,496.01,0.35,127,0,492.8
264.21,280.27,0.49,73,0,267.68
325.17,333.01,0.48,181,1,333.39
110.19,125.62,0.3,183,0,102.62
61.9,55.32,0.59,8,0,64.32
414.66,426.54,0.64,84,1,443.38
81.91,69.49,0.56,139,1,87.33
364.22,352.53,0.5,189,0,345.12
